locationA,locationB,avg_purchase_to_delivery_days,avg_carrier_to_delivery_days,on_time_delivery,late_delivery,on_time_carrier,late_carrier,punctuality_ratio,total_successful_deliveries
Khon Kaen,Trang,7.5,6.166666666666667,6,0,6,0,1.0,6
Khon Kaen,Trat,11.036363636363637,7.636363636363637,52,3,47,8,0.9454545454545454,55
Khon Kaen,Ubon Ratchathani,10.261194029850746,7.462686567164179,126,8,125,9,0.9402985074626866,134
Khon Kaen,Udon Thani,10.511627906976743,7.093023255813954,41,2,38,5,0.9534883720930233,43
Khon Kaen,Uthai Thani,11.692307692307692,7.846153846153846,25,1,24,2,0.9615384615384616,26
Khon Kaen,Uttaradit,8.25,6.0625,16,0,16,0,1.0,16
Khon Kaen,Yala,13.0,11.0,2,0,2,0,1.0,2
Khon Kaen,Yasothon,10.483333333333333,7.033333333333333,57,3,54,6,0.95,60
Krabi,Lampang,9.714285714285714,6.142857142857143,7,0,7,0,1.0,7
Krabi,Lamphun,13.333333333333334,10.666666666666666,3,0,3,0,1.0,3
Krabi,Loei,15.727272727272727,12.363636363636363,10,1,10,1,0.9090909090909091,11
Krabi,Lop Buri,13.647058823529411,10.882352941176471,15,2,15,2,0.8823529411764706,17
Krabi,Maha Sarakham,12.55,9.75,19,1,18,2,0.95,20
Krabi,Mukdahan,18.142857142857142,13.285714285714286,6,1,6,1,0.8571428571428571,7
Krabi,Nakhon Nayok,9.571428571428571,8.285714285714286,7,0,7,0,1.0,7
Krabi,Nakhon Phanom,12.833333333333334,9.555555555555555,15,3,16,2,0.8333333333333334,18
Krabi,Nakhon Ratchasima,11.772727272727273,7.590909090909091,21,1,20,2,0.9545454545454546,22
Krabi,Nong Khai,8.25,6.5,8,0,7,1,1.0,8
Krabi,Nonthaburi,12.75,7.5,4,0,3,1,1.0,4
Krabi,Pathum Thani,16.0,10.333333333333334,10,2,8,4,0.8333333333333334,12
Krabi,Phra Nakhon Si Ayutthaya,11.526315789473685,7.684210526315789,19,0,16,3,1.0,19
Krabi,Prachin Buri,11.272727272727273,8.181818181818182,21,1,20,2,0.9545454545454546,22
Krabi,Rayong,11.4,9.933333333333334,14,1,15,0,0.9333333333333333,15
Krabi,Roi Et,10.757575757575758,7.424242424242424,30,3,31,2,0.9090909090909091,33
Krabi,Sa Kaeo,7.0,6.0,1,1,2,0,0.5,2
Krabi,Sakon Nakhon,10.464285714285714,8.214285714285714,27,1,27,1,0.9642857142857143,28
Krabi,Samut Prakan,12.857142857142858,10.857142857142858,6,1,7,0,0.8571428571428571,7
Krabi,Saraburi,11.117647058823529,8.411764705882353,30,4,31,3,0.8823529411764706,34
Krabi,Si Sa Ket,12.661290322580646,9.92741935483871,115,9,117,7,0.9274193548387096,124
Krabi,Sing Buri,10.222222222222221,7.888888888888889,9,0,9,0,1.0,9
Krabi,Surin,12.48,9.52,45,5,46,4,0.9,50
Krabi,Trat,11.0,8.8,10,0,9,1,1.0,10
Krabi,Ubon Ratchathani,11.59375,7.84375,31,1,27,5,0.96875,32
Krabi,Udon Thani,15.105263157894736,10.368421052631579,17,2,17,2,0.8947368421052632,19
Krabi,Yasothon,12.428571428571429,8.571428571428571,7,0,6,1,1.0,7
Lampang,Lampang,9.416666666666666,7.5,12,0,11,1,1.0,12
Lampang,Lamphun,14.421052631578947,9.105263157894736,18,1,18,1,0.9473684210526315,19
Lampang,Loei,10.307692307692308,7.038461538461538,23,3,24,2,0.8846153846153846,26
Lampang,Lop Buri,11.306122448979592,8.183673469387756,47,2,38,11,0.9591836734693877,49
Lampang,Maha Sarakham,10.54368932038835,7.70873786407767,92,11,86,17,0.8932038834951457,103
Lampang,Mukdahan,11.066666666666666,7.933333333333334,29,1,30,0,0.9666666666666667,30
Lampang,Nakhon Nayok,11.44186046511628,7.534883720930233,42,1,37,6,0.9767441860465116,43
Lampang,Nakhon Pathom,10.0,5.166666666666667,5,1,4,2,0.8333333333333334,6
Lampang,Nakhon Phanom,12.85,8.2375,70,10,72,8,0.875,80
Lampang,Nakhon Ratchasima,12.279661016949152,9.313559322033898,109,9,103,15,0.923728813559322,118
Lampang,Nakhon Sawan,7.571428571428571,5.0,7,0,7,0,1.0,7
Lampang,Nakhon Si Thammarat,6.8,5.8,10,0,10,0,1.0,10
Lampang,Narathiwat,10.666666666666666,9.0,3,0,3,0,1.0,3
Lampang,Nong Khai,8.857142857142858,6.25,27,1,27,1,0.9642857142857143,28
Lampang,Nonthaburi,14.3,12.05,17,3,18,2,0.85,20
Lampang,Pathum Thani,13.64,10.68,23,2,22,3,0.92,25
Lampang,Pattani,9.0625,6.5625,30,2,30,2,0.9375,32
Lampang,Phangnga,18.0,17.0,1,0,1,0,1.0,1
Lampang,Phatthalung,10.0,8.3,10,0,8,2,1.0,10
Lampang,Phetchaburi,11.25,6.75,4,0,4,0,1.0,4
Lampang,Phra Nakhon Si Ayutthaya,8.933333333333334,6.266666666666667,28,2,29,1,0.9333333333333333,30
Lampang,Phrae,15.583333333333334,8.166666666666666,11,1,10,2,0.9166666666666666,12
Lampang,Phuket,12.0,9.333333333333334,3,0,3,0,1.0,3
Lampang,Prachin Buri,10.892857142857142,7.321428571428571,51,5,50,6,0.9107142857142857,56
Lampang,Prachuap Khiri Khan,10.0,5.2,4,1,5,0,0.8,5
Lampang,Ranong,13.0,7.090909090909091,11,0,9,2,1.0,11
Lampang,Ratchaburi,11.666666666666666,8.666666666666666,6,0,6,0,1.0,6
Lampang,Rayong,10.857142857142858,7.771428571428571,34,1,35,0,0.9714285714285714,35
Lampang,Roi Et,10.850393700787402,7.732283464566929,118,9,116,11,0.9291338582677166,127
Lampang,Sa Kaeo,10.583333333333334,7.375,23,1,19,5,0.9583333333333334,24
Lampang,Sakon Nakhon,10.857142857142858,8.151785714285714,100,12,104,8,0.8928571428571429,112
Lampang,Samut Prakan,7.826086956521739,5.478260869565218,20,3,22,1,0.8695652173913043,23
Lampang,Samut Sakhon,6.666666666666667,2.5,6,0,3,3,1.0,6
Lampang,Samut Songkhram,11.909090909090908,9.090909090909092,10,1,9,2,0.9090909090909091,11
Lampang,Saraburi,9.854166666666666,7.041666666666667,48,0,44,4,1.0,48
Lampang,Satun,8.857142857142858,5.428571428571429,7,0,5,2,1.0,7
Lampang,Si Sa Ket,11.007782101167315,8.221789883268482,234,23,230,27,0.9105058365758755,257
Lampang,Sing Buri,9.0,6.625,16,0,12,4,1.0,16
Lampang,Songkhla,12.0,9.333333333333334,9,0,9,0,1.0,9
Lampang,Sukhothai,15.333333333333334,12.666666666666666,2,1,2,1,0.6666666666666666,3
Lampang,Suphan Buri,13.666666666666666,8.333333333333334,5,1,5,1,0.8333333333333334,6
Lampang,Surat Thani,10.5,8.0,2,0,2,0,1.0,2
Lampang,Surin,11.53956834532374,8.525179856115107,129,10,132,7,0.9280575539568345,139
Lampang,Tak,11.666666666666666,8.444444444444445,7,2,7,2,0.7777777777777778,9
Lampang,Trat,10.131578947368421,7.342105263157895,36,2,35,3,0.9473684210526315,38
Lampang,Ubon Ratchathani,12.032520325203253,8.991869918699187,111,12,113,10,0.9024390243902439,123
Lampang,Udon Thani,15.826086956521738,10.23913043478261,43,3,33,13,0.9347826086956522,46
Lampang,Uthai Thani,9.416666666666666,7.833333333333333,10,2,11,1,0.8333333333333334,12
Lampang,Uttaradit,10.6,7.9,10,0,8,2,1.0,10
Lampang,Yala,9.0,2.0,0,1,0,1,0.0,1
Lampang,Yasothon,11.851851851851851,7.2407407407407405,52,2,46,8,0.9629629629629629,54
Lamphun,Lamphun,5.666666666666667,3.0,3,0,3,0,1.0,3
Lamphun,Loei,14.944444444444445,12.722222222222221,12,6,18,0,0.6666666666666666,18
Lamphun,Lop Buri,16.022727272727273,10.681818181818182,38,6,37,7,0.8636363636363636,44
Lamphun,Maha Sarakham,12.24,9.52,46,4,46,4,0.92,50
Lamphun,Mukdahan,16.266666666666666,13.666666666666666,13,2,15,0,0.8666666666666667,15
Lamphun,Nakhon Nayok,13.0,10.222222222222221,9,0,8,1,1.0,9
Lamphun,Nakhon Pathom,5.0,4.0,1,0,1,0,1.0,1
Lamphun,Nakhon Phanom,11.7,8.133333333333333,29,1,28,2,0.9666666666666667,30
Lamphun,Nakhon Ratchasima,12.08955223880597,9.059701492537313,61,6,59,8,0.9104477611940298,67
Lamphun,Nakhon Sawan,8.0,7.0,3,0,3,0,1.0,3
Lamphun,Nakhon Si Thammarat,6.5,5.0,2,0,2,0,1.0,2
Lamphun,Narathiwat,7.0,5.0,2,0,2,0,1.0,2
Lamphun,Nong Khai,9.142857142857142,6.142857142857143,14,0,11,3,1.0,14
Lamphun,Nonthaburi,16.0,13.0,4,1,5,0,0.8,5
Lamphun,Pathum Thani,19.142857142857142,16.357142857142858,13,1,13,1,0.9285714285714286,14
Lamphun,Pattani,8.625,5.5625,15,1,15,1,0.9375,16
Lamphun,Phangnga,22.0,17.0,2,1,2,1,0.6666666666666666,3
Lamphun,Phatthalung,11.5,7.0,2,0,2,0,1.0,2
Lamphun,Phetchaburi,5.0,4.0,1,0,1,0,1.0,1
Lamphun,Phra Nakhon Si Ayutthaya,12.08,9.2,25,0,25,0,1.0,25
Lamphun,Phrae,18.0,14.75,3,1,4,0,0.75,4
Lamphun,Prachin Buri,13.023255813953488,10.511627906976743,36,7,41,2,0.8372093023255814,43
Lamphun,Prachuap Khiri Khan,24.0,21.0,2,0,2,0,1.0,2
Lamphun,Ranong,15.0,7.0,2,0,0,2,1.0,2
Lamphun,Ratchaburi,11.5,8.5,4,0,4,0,1.0,4
Lamphun,Rayong,16.181818181818183,13.318181818181818,17,5,20,2,0.7727272727272727,22
Lamphun,Roi Et,14.036144578313253,10.590361445783133,73,10,73,10,0.8795180722891566,83
Lamphun,Sa Kaeo,17.5,15.071428571428571,11,3,14,0,0.7857142857142857,14
Lamphun,Sakon Nakhon,10.91044776119403,8.417910447761194,65,2,61,6,0.9701492537313433,67
Lamphun,Samut Prakan,12.954545454545455,9.409090909090908,22,0,21,1,1.0,22
Lamphun,Samut Sakhon,9.0,8.0,2,0,2,0,1.0,2
Lamphun,Samut Songkhram,7.8,6.0,5,0,5,0,1.0,5
Lamphun,Saraburi,11.416666666666666,8.666666666666666,55,5,56,4,0.9166666666666666,60
Lamphun,Satun,14.428571428571429,11.571428571428571,7,0,7,0,1.0,7
Lamphun,Si Sa Ket,12.730337078651685,9.98876404494382,162,16,164,14,0.9101123595505618,178
Lamphun,Sing Buri,11.571428571428571,7.0,14,0,13,1,1.0,14
Lamphun,Songkhla,10.0,6.5,2,0,2,0,1.0,2
Lamphun,Suphan Buri,7.25,4.5,4,0,4,0,1.0,4
Lamphun,Surat Thani,14.0,10.0,2,0,2,0,1.0,2
Lamphun,Surin,12.895348837209303,9.186046511627907,80,6,77,9,0.9302325581395349,86
Lamphun,Tak,24.25,21.75,3,1,4,0,0.75,4
Lamphun,Trang,6.0,5.0,1,0,1,0,1.0,1
Lamphun,Trat,12.0,9.291666666666666,22,2,21,3,0.9166666666666666,24
Lamphun,Ubon Ratchathani,12.756410256410257,9.987179487179487,69,9,72,6,0.8846153846153846,78
Lamphun,Udon Thani,13.823529411764707,7.852941176470588,33,1,30,4,0.9705882352941176,34
Lamphun,Uthai Thani,13.0,10.4,5,0,4,1,1.0,5
Lamphun,Uttaradit,9.333333333333334,5.333333333333333,3,0,3,0,1.0,3
Lamphun,Yasothon,9.818181818181818,7.545454545454546,22,0,22,0,1.0,22
Loei,Loei,11.333333333333334,8.333333333333334,6,0,6,0,1.0,6
Loei,Lop Buri,11.333333333333334,9.047619047619047,20,1,20,1,0.9523809523809523,21
Loei,Maha Sarakham,10.126984126984127,7.349206349206349,63,0,58,5,1.0,63
Loei,Mukdahan,14.733333333333333,11.633333333333333,25,5,27,3,0.8333333333333334,30
Loei,Nakhon Nayok,14.233333333333333,10.466666666666667,27,3,22,8,0.9,30
Loei,Nakhon Pathom,9.071428571428571,6.071428571428571,14,0,13,1,1.0,14
Loei,Nakhon Phanom,10.738461538461538,7.7384615384615385,63,2,60,5,0.9692307692307692,65
Loei,Nakhon Ratchasima,12.214285714285714,9.153061224489797,90,8,90,8,0.9183673469387755,98
Loei,Nakhon Sawan,15.142857142857142,10.785714285714286,12,2,11,3,0.8571428571428571,14
Loei,Nakhon Si Thammarat,10.166666666666666,6.666666666666667,6,0,4,2,1.0,6
Loei,Narathiwat,8.5,5.25,4,0,4,0,1.0,4
Loei,Nong Khai,18.25,15.5,6,2,8,0,0.75,8
Loei,Nonthaburi,11.692307692307692,7.3076923076923075,13,0,11,2,1.0,13
Loei,Pathum Thani,10.88888888888889,6.888888888888889,9,0,8,1,1.0,9
Loei,Pattani,11.0,8.478260869565217,22,1,21,2,0.9565217391304348,23
Loei,Phatthalung,14.571428571428571,12.0,6,1,7,0,0.8571428571428571,7
Loei,Phetchaburi,10.857142857142858,8.0,7,0,7,0,1.0,7
Loei,Phra Nakhon Si Ayutthaya,9.5,6.416666666666667,11,1,10,2,0.9166666666666666,12
Loei,Phrae,14.076923076923077,9.0,11,2,10,3,0.8461538461538461,13
Loei,Phuket,9.0,7.0,1,0,1,0,1.0,1
Loei,Prachin Buri,9.24074074074074,6.648148148148148,52,2,53,1,0.9629629629629629,54
Loei,Prachuap Khiri Khan,8.5,5.388888888888889,18,0,15,3,1.0,18
Loei,Ranong,14.4,12.0,4,1,5,0,0.8,5
Loei,Ratchaburi,9.11111111111111,6.611111111111111,17,1,17,1,0.9444444444444444,18
Loei,Rayong,12.1875,8.375,15,1,13,3,0.9375,16
Loei,Roi Et,14.0,10.69,89,11,89,11,0.89,100
Loei,Sa Kaeo,12.0,8.833333333333334,24,0,21,3,1.0,24
Loei,Sakon Nakhon,11.197368421052632,8.18421052631579,75,1,67,9,0.9868421052631579,76
Loei,Samut Prakan,8.0,4.785714285714286,14,0,12,2,1.0,14
Loei,Samut Sakhon,13.0,7.5,4,0,4,0,1.0,4
Loei,Samut Songkhram,11.7,8.6,9,1,7,3,0.9,10
Loei,Saraburi,8.9375,5.3125,15,1,14,2,0.9375,16
Loei,Satun,11.5,9.166666666666666,6,0,6,0,1.0,6
Loei,Si Sa Ket,10.4296875,7.453125,118,10,120,8,0.921875,128
Loei,Sing Buri,9.5,7.125,8,0,8,0,1.0,8
Loei,Songkhla,14.25,12.625,8,0,7,1,1.0,8
Loei,Sukhothai,13.285714285714286,9.285714285714286,6,1,5,2,0.8571428571428571,7
Loei,Suphan Buri,11.4,9.6,5,0,5,0,1.0,5
Loei,Surat Thani,13.8,10.0,5,0,4,1,1.0,5
Loei,Surin,12.028169014084508,8.464788732394366,66,5,60,11,0.9295774647887324,71
Loei,Tak,12.25,8.75,12,0,10,2,1.0,12
Loei,Trang,23.0,18.75,3,1,4,0,0.75,4
Loei,Trat,11.842105263157896,8.894736842105264,16,3,18,1,0.8421052631578947,19
Loei,Ubon Ratchathani,13.014705882352942,9.470588235294118,64,4,60,8,0.9411764705882353,68
Loei,Udon Thani,11.470588235294118,5.882352941176471,15,2,15,2,0.8823529411764706,17
Loei,Uthai Thani,10.9375,8.375,16,0,16,0,1.0,16
Loei,Uttaradit,9.0,6.0,6,0,5,1,1.0,6
Loei,Yala,19.0,9.0,1,0,0,1,1.0,1
Loei,Yasothon,10.742857142857142,8.514285714285714,34,1,34,1,0.9714285714285714,35
Lop Buri,Lop Buri,10.11111111111111,7.055555555555555,17,1,15,3,0.9444444444444444,18
Lop Buri,Maha Sarakham,11.695652173913043,8.644927536231885,127,11,125,13,0.9202898550724637,138
Lop Buri,Mukdahan,10.818181818181818,8.376623376623376,72,5,72,5,0.935064935064935,77
Lop Buri,Nakhon Nayok,10.866666666666667,7.25,58,2,54,6,0.9666666666666667,60
Lop Buri,Nakhon Pathom,9.214285714285714,6.857142857142857,28,0,27,1,1.0,28
Lop Buri,Nakhon Phanom,10.025974025974026,7.363636363636363,146,8,143,11,0.948051948051948,154
Lop Buri,Nakhon Ratchasima,12.058558558558559,8.707207207207206,194,28,196,26,0.8738738738738738,222
Lop Buri,Nakhon Sawan,12.857142857142858,9.738095238095237,42,0,40,2,1.0,42
Lop Buri,Nakhon Si Thammarat,11.105263157894736,9.0,17,2,18,1,0.8947368421052632,19
Lop Buri,Narathiwat,10.76923076923077,8.0,13,0,12,1,1.0,13
Lop Buri,Nong Khai,6.846153846153846,4.923076923076923,13,0,13,0,1.0,13
Lop Buri,Nonthaburi,9.821428571428571,6.107142857142857,27,1,21,7,0.9642857142857143,28
Lop Buri,Pathum Thani,13.631578947368421,10.052631578947368,14,5,16,3,0.7368421052631579,19
Lop Buri,Pattani,10.619047619047619,8.015873015873016,58,5,59,4,0.9206349206349206,63
Lop Buri,Phangnga,9.1,6.3,10,0,9,1,1.0,10
Lop Buri,Phatthalung,11.0,5.666666666666667,16,2,12,6,0.8888888888888888,18
Lop Buri,Phetchaburi,10.363636363636363,7.2272727272727275,22,0,21,1,1.0,22
Lop Buri,Phra Nakhon Si Ayutthaya,10.32,7.32,25,0,23,2,1.0,25
Lop Buri,Phrae,10.3,6.6,29,1,25,5,0.9666666666666667,30
Lop Buri,Phuket,10.25,7.375,8,0,7,1,1.0,8
Lop Buri,Prachin Buri,11.953488372093023,8.86046511627907,80,6,76,10,0.9302325581395349,86
Lop Buri,Prachuap Khiri Khan,9.142857142857142,6.892857142857143,27,1,27,1,0.9642857142857143,28
Lop Buri,Ranong,6.75,2.6666666666666665,12,0,9,3,1.0,12
Lop Buri,Ratchaburi,11.783783783783784,9.054054054054054,31,6,35,2,0.8378378378378378,37
Lop Buri,Rayong,9.303030303030303,6.96969696969697,32,1,31,2,0.9696969696969697,33
Lop Buri,Roi Et,10.961904761904762,7.90952380952381,197,13,189,21,0.9380952380952381,210
Lop Buri,Sa Kaeo,11.661971830985916,9.23943661971831,61,10,65,6,0.8591549295774648,71
Lop Buri,Sakon Nakhon,10.202898550724637,7.144927536231884,198,9,179,28,0.9565217391304348,207
Lop Buri,Samut Prakan,9.606060606060606,5.878787878787879,31,2,28,5,0.9393939393939394,33
Lop Buri,Samut Sakhon,10.736842105263158,8.052631578947368,18,1,16,3,0.9473684210526315,19
Lop Buri,Samut Songkhram,10.32,7.4,23,2,21,4,0.92,25
Lop Buri,Saraburi,9.18918918918919,6.054054054054054,37,0,31,6,1.0,37
Lop Buri,Satun,9.222222222222221,7.111111111111111,9,0,8,1,1.0,9
Lop Buri,Si Sa Ket,10.75206611570248,7.743801652892562,229,13,222,20,0.9462809917355371,242
Lop Buri,Sing Buri,11.909090909090908,8.636363636363637,10,1,11,0,0.9090909090909091,11
Lop Buri,Songkhla,11.576923076923077,9.0,23,3,25,1,0.8846153846153846,26
Lop Buri,Sukhothai,13.181818181818182,11.272727272727273,7,4,11,0,0.6363636363636364,11
Lop Buri,Suphan Buri,14.0,10.833333333333334,10,2,11,1,0.8333333333333334,12
Lop Buri,Surat Thani,12.692307692307692,10.538461538461538,11,2,13,0,0.8461538461538461,13
Lop Buri,Surin,11.370689655172415,8.28448275862069,105,11,104,12,0.9051724137931034,116
Lop Buri,Tak,10.863636363636363,7.7272727272727275,21,1,19,3,0.9545454545454546,22
Lop Buri,Trang,12.777777777777779,7.777777777777778,8,1,8,1,0.8888888888888888,9
Lop Buri,Trat,12.755102040816327,9.10204081632653,47,2,45,4,0.9591836734693877,49
Lop Buri,Ubon Ratchathani,12.34375,9.296875,173,19,180,12,0.9010416666666666,192
Lop Buri,Udon Thani,11.185185185185185,7.703703703703703,24,3,27,0,0.8888888888888888,27
Lop Buri,Uthai Thani,13.454545454545455,10.727272727272727,28,5,32,1,0.8484848484848485,33
Lop Buri,Uttaradit,7.275862068965517,4.896551724137931,29,0,27,2,1.0,29
Lop Buri,Yala,3.0,1.0,2,0,2,0,1.0,2
Lop Buri,Yasothon,12.11111111111111,9.518518518518519,75,6,74,7,0.9259259259259259,81
Maha Sarakham,Maha Sarakham,12.345794392523365,8.91588785046729,90,17,94,13,0.8411214953271028,107
Maha Sarakham,Mukdahan,12.417582417582418,8.274725274725276,77,14,76,15,0.8461538461538461,91
Maha Sarakham,Nakhon Nayok,12.578125,8.953125,57,7,57,7,0.890625,64
Maha Sarakham,Nakhon Pathom,11.368421052631579,8.157894736842104,18,1,17,2,0.9473684210526315,19
Maha Sarakham,Nakhon Phanom,11.62135922330097,8.849514563106796,182,24,186,20,0.883495145631068,206
Maha Sarakham,Nakhon Ratchasima,11.830670926517572,8.626198083067093,292,21,276,37,0.9329073482428115,313
Maha Sarakham,Nakhon Sawan,11.107142857142858,8.071428571428571,26,2,24,4,0.9285714285714286,28
Maha Sarakham,Nakhon Si Thammarat,11.95,7.85,19,1,18,2,0.95,20
Maha Sarakham,Narathiwat,11.384615384615385,7.846153846153846,13,0,8,5,1.0,13
Maha Sarakham,Nong Khai,11.075,8.5875,75,5,73,7,0.9375,80
Maha Sarakham,Nonthaburi,16.70909090909091,12.072727272727272,42,13,43,12,0.7636363636363637,55
Maha Sarakham,Pathum Thani,13.563218390804598,9.517241379310345,71,16,69,18,0.8160919540229885,87
Maha Sarakham,Pattani,10.75,7.9423076923076925,47,5,46,6,0.9038461538461539,52
Maha Sarakham,Phangnga,13.7,11.1,9,1,10,0,0.9,10
Maha Sarakham,Phatthalung,11.555555555555555,6.666666666666667,9,0,7,2,1.0,9
Maha Sarakham,Phetchaburi,12.416666666666666,8.625,21,3,21,3,0.875,24
Maha Sarakham,Phra Nakhon Si Ayutthaya,12.257142857142858,8.8,93,12,97,8,0.8857142857142857,105
Maha Sarakham,Phrae,12.275862068965518,7.551724137931035,24,5,22,7,0.8275862068965517,29
Maha Sarakham,Phuket,9.285714285714286,7.428571428571429,7,0,7,0,1.0,7
Maha Sarakham,Prachin Buri,12.8,9.313513513513513,158,27,164,21,0.8540540540540541,185
Maha Sarakham,Prachuap Khiri Khan,11.96551724137931,7.448275862068965,29,0,23,6,1.0,29
Maha Sarakham,Ranong,9.142857142857142,6.761904761904762,20,1,20,1,0.9523809523809523,21
Maha Sarakham,Ratchaburi,9.478260869565217,7.391304347826087,21,2,22,1,0.9130434782608695,23
Maha Sarakham,Rayong,11.29203539823009,7.787610619469026,110,3,88,25,0.9734513274336283,113
Maha Sarakham,Roi Et,10.528610354223433,7.26158038147139,341,26,329,38,0.9291553133514986,367
Maha Sarakham,Sa Kaeo,11.409090909090908,8.590909090909092,62,4,59,7,0.9393939393939394,66
Maha Sarakham,Sakon Nakhon,13.05281690140845,10.225352112676056,264,20,266,18,0.9295774647887324,284
Maha Sarakham,Samut Prakan,8.359375,6.140625,63,1,59,5,0.984375,64
Maha Sarakham,Samut Sakhon,9.272727272727273,3.272727272727273,10,1,9,2,0.9090909090909091,11
Maha Sarakham,Samut Songkhram,14.7,10.15,19,1,16,4,0.95,20
Maha Sarakham,Saraburi,10.730392156862745,8.186274509803921,188,16,198,6,0.9215686274509803,204
Maha Sarakham,Satun,9.916666666666666,7.75,12,0,11,1,1.0,12
Maha Sarakham,Si Sa Ket,13.443765281173594,10.09046454767726,731,87,725,93,0.8936430317848411,818
Maha Sarakham,Sing Buri,11.323076923076924,8.569230769230769,62,3,58,7,0.9538461538461539,65
Maha Sarakham,Songkhla,11.1,8.7,10,0,10,0,1.0,10
Maha Sarakham,Sukhothai,9.166666666666666,6.5,12,0,12,0,1.0,12
Maha Sarakham,Suphan Buri,10.083333333333334,7.166666666666667,10,2,11,1,0.8333333333333334,12
Maha Sarakham,Surat Thani,21.6,16.6,9,1,7,3,0.9,10
Maha Sarakham,Surin,12.12997347480106,8.39787798408488,341,36,341,36,0.9045092838196287,377
Maha Sarakham,Tak,9.5625,7.3125,15,1,15,1,0.9375,16
Maha Sarakham,Trang,8.857142857142858,6.571428571428571,12,2,12,2,0.8571428571428571,14
Maha Sarakham,Trat,13.554455445544555,10.455445544554456,86,15,85,16,0.8514851485148515,101
Maha Sarakham,Ubon Ratchathani,12.084905660377359,9.440251572327044,283,35,291,27,0.889937106918239,318
Maha Sarakham,Udon Thani,12.387596899224807,8.294573643410853,115,14,113,16,0.8914728682170543,129
Maha Sarakham,Uthai Thani,11.172413793103448,8.413793103448276,27,2,28,1,0.9310344827586207,29
Maha Sarakham,Uttaradit,12.875,10.1875,15,1,15,1,0.9375,16
Maha Sarakham,Yala,9.5,8.0,4,0,4,0,1.0,4
Maha Sarakham,Yasothon,12.212389380530974,9.424778761061948,105,8,103,10,0.9292035398230089,113
Mukdahan,Mukdahan,9.2,5.96,23,2,21,4,0.92,25
Mukdahan,Nakhon Nayok,12.306122448979592,9.204081632653061,45,4,45,4,0.9183673469387755,49
Mukdahan,Nakhon Pathom,14.142857142857142,9.142857142857142,6,1,6,1,0.8571428571428571,7
Mukdahan,Nakhon Phanom,13.291666666666666,9.625,84,12,85,11,0.875,96
Mukdahan,Nakhon Ratchasima,13.1796875,9.375,121,7,110,18,0.9453125,128
Mukdahan,Nakhon Sawan,10.0,8.2,5,0,5,0,1.0,5
Mukdahan,Nakhon Si Thammarat,6.2,4.8,5,0,5,0,1.0,5
Mukdahan,Narathiwat,5.0,5.0,1,0,1,0,1.0,1
Mukdahan,Nong Khai,10.423076923076923,7.615384615384615,26,0,23,3,1.0,26
Mukdahan,Nonthaburi,11.38888888888889,7.388888888888889,17,1,15,3,0.9444444444444444,18
Mukdahan,Pathum Thani,12.0,8.363636363636363,28,5,27,6,0.8484848484848485,33
Mukdahan,Pattani,13.652173913043478,10.304347826086957,20,3,22,1,0.8695652173913043,23
Mukdahan,Phangnga,15.333333333333334,8.666666666666666,2,1,2,1,0.6666666666666666,3
Mukdahan,Phatthalung,10.2,7.6,9,1,9,1,0.9,10
Mukdahan,Phetchaburi,11.5,6.333333333333333,5,1,4,2,0.8333333333333334,6
Mukdahan,Phra Nakhon Si Ayutthaya,12.454545454545455,8.666666666666666,30,3,29,4,0.9090909090909091,33
Mukdahan,Phrae,15.666666666666666,13.333333333333334,2,1,3,0,0.6666666666666666,3
Mukdahan,Phuket,19.666666666666668,13.666666666666666,2,1,2,1,0.6666666666666666,3
Mukdahan,Prachin Buri,11.916666666666666,8.777777777777779,67,5,68,4,0.9305555555555556,72
Mukdahan,Prachuap Khiri Khan,4.428571428571429,4.0,7,0,7,0,1.0,7
Mukdahan,Ranong,21.0,17.666666666666668,3,0,3,0,1.0,3
Mukdahan,Ratchaburi,10.9375,7.8125,15,1,14,2,0.9375,16
Mukdahan,Rayong,13.833333333333334,10.979166666666666,43,5,45,3,0.8958333333333334,48
Mukdahan,Roi Et,11.71951219512195,8.213414634146341,146,18,146,18,0.8902439024390244,164
Mukdahan,Sa Kaeo,9.956521739130435,5.6521739130434785,19,4,20,3,0.8260869565217391,23
Mukdahan,Sakon Nakhon,12.1651376146789,9.128440366972477,97,12,100,9,0.8899082568807339,109
Mukdahan,Samut Prakan,9.485714285714286,5.6571428571428575,33,2,32,3,0.9428571428571428,35
Mukdahan,Samut Sakhon,10.0,5.0,1,0,0,1,1.0,1
Mukdahan,Samut Songkhram,16.666666666666668,12.666666666666666,6,0,5,1,1.0,6
Mukdahan,Saraburi,11.436893203883495,8.825242718446601,92,11,97,6,0.8932038834951457,103
Mukdahan,Satun,2.5,0.0,2,0,2,0,1.0,2
Mukdahan,Si Sa Ket,12.659090909090908,9.452272727272728,401,39,403,37,0.9113636363636364,440
Mukdahan,Sing Buri,9.68421052631579,6.526315789473684,18,1,19,0,0.9473684210526315,19
Mukdahan,Songkhla,10.833333333333334,7.666666666666667,6,0,5,1,1.0,6
Mukdahan,Sukhothai,18.4,15.0,3,2,5,0,0.6,5
Mukdahan,Suphan Buri,5.333333333333333,3.3333333333333335,3,0,3,0,1.0,3
Mukdahan,Surat Thani,10.0,5.0,1,0,1,0,1.0,1
Mukdahan,Surin,12.068493150684931,8.794520547945206,131,15,136,10,0.8972602739726028,146
