object_id,shape,admin0_name_en,admin0_name_th,admin0_pcode,admin1_name_en,admin1_name_th,admin1_pcode,admin2_name_en,admin2_name_th,admin2_pcode,admin3_name_en,admin3_name_th,admin3_pcode,shape_length,shape_area
4610,Polygon,Thailand,ประเทศไทย,TH,Maha Sarakham,มหาสารคาม,TH44,Wapi Pathum,วาปีปทุม,TH4409,Nong Thum,หนองทุ่ม,TH440913,0.266504,0.002207
4611,Polygon,Thailand,ประเทศไทย,TH,Chachoengsao,ฉะเชิงเทรา,TH24,Ban Pho,บ้านโพธิ์,TH2405,Nong Tin Nok,หนองตีนนก,TH240509,0.20502,0.001236
4612,Polygon,Thailand,ประเทศไทย,TH,Kalasin,กาฬสินธุ์,TH46,Yang Talat,ยางตลาด,TH4607,Nong Tok Paen,หนองตอกแป้น,TH460715,0.210998,0.001913
4613,Polygon,Thailand,ประเทศไทย,TH,Chiang Mai,เชียงใหม่,TH50,Hang Dong,หางดง,TH5015,Nong Tong,หนองตอง,TH501504,0.168947,0.001273
4614,Polygon,Thailand,ประเทศไทย,TH,Trang,ตรัง,TH92,Mueang Trang,เมืองตรัง,TH9201,Nong Trut,หนองตรุด,TH920114,0.515016,0.004195
4615,Polygon,Thailand,ประเทศไทย,TH,Chaiyaphum,ชัยภูมิ,TH36,Phu Khiao,ภูเขียว,TH3610,Nong Tum,หนองตูม,TH361008,0.607956,0.008103
4616,Polygon,Thailand,ประเทศไทย,TH,Khon Kaen,ขอนแก่น,TH40,Mueang Khon Kaen,เมืองขอนแก่น,TH4001,Nong Tum,หนองตูม,TH400116,0.24911,0.002562
4617,Polygon,Thailand,ประเทศไทย,TH,Sukhothai,สุโขทัย,TH64,Kong Krailat,กงไกรลาศ,TH6404,Nong Tum,หนองตูม,TH640410,0.354245,0.002891
4618,Polygon,Thailand,ประเทศไทย,TH,Si Sa Ket,ศรีสะเกษ,TH33,Rasi Salai,ราษีไศล,TH3309,Nong Ueng,หนองอึ่ง,TH330909,0.363419,0.005148
4619,Polygon,Thailand,ประเทศไทย,TH,Sa Kaeo,สระแก้ว,TH27,Khao Chakan,เขาฉกรรจ์,TH2707,Nong Wa,หนองหว้า,TH270702,0.910854,0.015509
4620,Polygon,Thailand,ประเทศไทย,TH,Nakhon Ratchasima,นครราชสีมา,TH30,Bua Lai,บัวลาย,TH3030,Nong Wa,หนองหว้า,TH303004,0.309787,0.003587
4621,Polygon,Thailand,ประเทศไทย,TH,Si Sa Ket,ศรีสะเกษ,TH33,Benchalak,เบญจลักษ์,TH3319,Nong Wa,หนองหว้า,TH331902,0.432309,0.004466
4622,Polygon,Thailand,ประเทศไทย,TH,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Wa,หนองหว้า,TH390115,0.370182,0.004492
4623,Polygon,Thailand,ประเทศไทย,TH,Udon Thani,อุดรธานี,TH41,Kumphawapi,กุมภวาปี,TH4104,Nong Wa,หนองหว้า,TH410416,0.457921,0.005823
4624,Polygon,Thailand,ประเทศไทย,TH,Sa Kaeo,สระแก้ว,TH27,Watthana Nakhon,วัฒนานคร,TH2705,Nong Waeng,หนองแวง,TH270507,0.332497,0.004006
4625,Polygon,Thailand,ประเทศไทย,TH,Sa Kaeo,สระแก้ว,TH27,Khok Sung,โคกสูง,TH2708,Nong Waeng,หนองแวง,TH270803,0.656956,0.009005
4626,Polygon,Thailand,ประเทศไทย,TH,Nakhon Ratchasima,นครราชสีมา,TH30,Thepharak,เทพารักษ์,TH3026,Nong Waeng,หนองแวง,TH302602,0.656398,0.0111
4627,Polygon,Thailand,ประเทศไทย,TH,Buri Ram,บุรีรัมย์,TH31,Lahan Sai,ละหานทราย,TH3106,Nong Waeng,หนองแวง,TH310607,0.856235,0.018572
4628,Polygon,Thailand,ประเทศไทย,TH,Buri Ram,บุรีรัมย์,TH31,Ban Mai Chaiyaphot,บ้านใหม่ไชยพจน์,TH3119,Nong Waeng,หนองแวง,TH311901,0.402947,0.003607
4629,Polygon,Thailand,ประเทศไทย,TH,Surin,สุรินทร์,TH32,Si Narong,ศรีณรงค์,TH3215,Nong Waeng,หนองแวง,TH321504,0.300435,0.004656
4630,Polygon,Thailand,ประเทศไทย,TH,Si Sa Ket,ศรีสะเกษ,TH33,Kanthararom,กันทรารมย์,TH3303,Nong Waeng,หนองแวง,TH330305,0.498566,0.004548
4631,Polygon,Thailand,ประเทศไทย,TH,Chaiyaphum,ชัยภูมิ,TH36,Nong Bua Daeng,หนองบัวแดง,TH3605,Nong Waeng,หนองแวง,TH360507,1.358818,0.030153
4632,Polygon,Thailand,ประเทศไทย,TH,Khon Kaen,ขอนแก่น,TH40,Phra Yuen,พระยืน,TH4003,Nong Waeng,หนองแวง,TH400304,0.294639,0.003699
4633,Polygon,Thailand,ประเทศไทย,TH,Udon Thani,อุดรธานี,TH41,Ban Phue,บ้านผือ,TH4117,Nong Waeng,หนองแวง,TH411713,0.496469,0.006419
4634,Polygon,Thailand,ประเทศไทย,TH,Udon Thani,อุดรธานี,TH41,Nam Som,น้ำโสม,TH4118,Nong Waeng,หนองแวง,TH411805,0.397156,0.005397
4635,Polygon,Thailand,ประเทศไทย,TH,Maha Sarakham,มหาสารคาม,TH44,Kut Rang,กุดรัง,TH4412,Nong Waeng,หนองแวง,TH441204,0.509075,0.006245
4636,Polygon,Thailand,ประเทศไทย,TH,Roi Et,ร้อยเอ็ด,TH45,Mueang Roi Et,เมืองร้อยเอ็ด,TH4501,Nong Waeng,หนองแวง,TH450118,0.230393,0.003016
4637,Polygon,Thailand,ประเทศไทย,TH,Roi Et,ร้อยเอ็ด,TH45,Kaset Wisai,เกษตรวิสัย,TH4502,Nong Waeng,หนองแวง,TH450207,0.317889,0.005809
4638,Polygon,Thailand,ประเทศไทย,TH,Kalasin,กาฬสินธุ์,TH46,Somdet,สมเด็จ,TH4613,Nong Waeng,หนองแวง,TH461302,0.327723,0.005773
4639,Polygon,Thailand,ประเทศไทย,TH,Sakon Nakhon,สกลนคร,TH47,Wanon Niwat,วานรนิวาส,TH4708,Nong Waeng,หนองแวง,TH470807,0.293994,0.001702
4640,Polygon,Thailand,ประเทศไทย,TH,Nakhon Phanom,นครพนม,TH48,Ban Phaeng,บ้านแพง,TH4804,Nong Waeng,หนองแวง,TH480404,0.710759,0.010519
4641,Polygon,Thailand,ประเทศไทย,TH,Mukdahan,มุกดาหาร,TH49,Nikhom Kham Soi,นิคมคำสร้อย,TH4902,Nong Waeng,หนองแวง,TH490203,0.400657,0.005261
4642,Polygon,Thailand,ประเทศไทย,TH,Roi Et,ร้อยเอ็ด,TH45,Si Somdet,ศรีสมเด็จ,TH4516,Nong Waeng Khuang,หนองแวงควง,TH451607,0.164432,0.001563
4643,Polygon,Thailand,ประเทศไทย,TH,Khon Kaen,ขอนแก่น,TH40,Phon,พล,TH4012,Nong Waeng Nang Bao,หนองแวงนางเบ้า,TH401209,0.324882,0.003724
4644,Polygon,Thailand,ประเทศไทย,TH,Khon Kaen,ขอนแก่น,TH40,Phon,พล,TH4012,Nong Waeng Sok Phra,หนองแวงโสกพระ,TH401206,0.483991,0.00462
4645,Polygon,Thailand,ประเทศไทย,TH,Sakon Nakhon,สกลนคร,TH47,Wanon Niwat,วานรนิวาส,TH4708,Nong Waeng Tai,หนองแวงใต้,TH470814,0.782289,0.00741
4646,Polygon,Thailand,ประเทศไทย,TH,Udon Thani,อุดรธานี,TH41,Nong Wua So,หนองวัวซอ,TH4103,Nong Wua So,หนองวัวซอ,TH410308,0.331869,0.002383
4647,Polygon,Thailand,ประเทศไทย,TH,Kanchanaburi,กาญจนบุรี,TH71,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Nong Ya,หนองหญ้า,TH710110,0.539844,0.006831
4648,Polygon,Thailand,ประเทศไทย,TH,Nakhon Ratchasima,นครราชสีมา,TH30,Sikhio,สีคิ้ว,TH3020,Nong Ya Khao,หนองหญ้าขาว,TH302005,0.656006,0.010682
4649,Polygon,Thailand,ประเทศไทย,TH,Si Sa Ket,ศรีสะเกษ,TH33,Kantharalak,กันทรลักษ์,TH3304,Nong Ya Lat,หนองหญ้าลาด,TH330416,0.274805,0.002572
4650,Polygon,Thailand,ประเทศไทย,TH,Loei,เลย,TH42,Wang Saphung,วังสะพุง,TH4209,Nong Ya Plong,หนองหญ้าปล้อง,TH420903,0.547859,0.010644
4651,Polygon,Thailand,ประเทศไทย,TH,Uthai Thani,อุทัยธานี,TH61,Thap Than,ทัพทัน,TH6102,Nong Ya Plong,หนองหญ้าปล้อง,TH610204,0.20258,0.001483
4652,Polygon,Thailand,ประเทศไทย,TH,Sukhothai,สุโขทัย,TH64,Ban Dan Lan Hoi,บ้านด่านลานหอย,TH6402,Nong Ya Plong,หนองหญ้าปล้อง,TH640206,0.578984,0.004195
4653,Polygon,Thailand,ประเทศไทย,TH,Phetchaburi,เพชรบุรี,TH76,Nong Ya Plong,หนองหญ้าปล้อง,TH7603,Nong Ya Plong,หนองหญ้าปล้อง,TH760301,0.634932,0.012127
4654,Polygon,Thailand,ประเทศไทย,TH,Udon Thani,อุดรธานี,TH41,Wang Sam Mo,วังสามหมอ,TH4110,Nong Ya Sai,หนองหญ้าไซ,TH411002,0.449187,0.006621
4655,Polygon,Thailand,ประเทศไทย,TH,Suphan Buri,สุพรรณบุรี,TH72,Nong Ya Sai,หนองหญ้าไซ,TH7210,Nong Ya Sai,หนองหญ้าไซ,TH721001,0.546016,0.006802
4656,Polygon,Thailand,ประเทศไทย,TH,Phichit,พิจิตร,TH66,Sak Lek,สากเหล็ก,TH6609,Nong Ya Sai,หนองหญ้าไทร,TH660904,0.2546,0.002334
4657,Polygon,Thailand,ประเทศไทย,TH,Chiang Mai,เชียงใหม่,TH50,San Sai,สันทราย,TH5014,Nong Yaeng,หนองแหย่ง,TH501406,0.279375,0.002747
4658,Polygon,Thailand,ประเทศไทย,TH,Chon Buri,ชลบุรี,TH20,Nong Yai,หนองใหญ่,TH2003,Nong Yai,หนองใหญ่,TH200301,0.539623,0.009265
4659,Polygon,Thailand,ประเทศไทย,TH,Buri Ram,บุรีรัมย์,TH31,Satuek,สตึก,TH3111,Nong Yai,หนองใหญ่,TH311105,0.311637,0.003533
4660,Polygon,Thailand,ประเทศไทย,TH,Surin,สุรินทร์,TH32,Prasat,ปราสาท,TH3205,Nong Yai,หนองใหญ่,TH320507,0.372343,0.005965
4661,Polygon,Thailand,ประเทศไทย,TH,Si Sa Ket,ศรีสะเกษ,TH33,Mueang Chan,เมืองจันทร์,TH3318,Nong Yai,หนองใหญ่,TH331803,0.188941,0.002121
4662,Polygon,Thailand,ประเทศไทย,TH,Roi Et,ร้อยเอ็ด,TH45,Phon Thong,โพนทอง,TH4507,Nong Yai,หนองใหญ่,TH450705,0.475392,0.007013
4663,Polygon,Thailand,ประเทศไทย,TH,Roi Et,ร้อยเอ็ด,TH45,Si Somdet,ศรีสมเด็จ,TH4516,Nong Yai,หนองใหญ่,TH451604,0.197,0.001919
4664,Polygon,Thailand,ประเทศไทย,TH,Kalasin,กาฬสินธุ์,TH46,Nong Kung Si,หนองกุงศรี,TH4612,Nong Yai,หนองใหญ่,TH461206,0.497543,0.005733
4665,Polygon,Thailand,ประเทศไทย,TH,Uthai Thani,อุทัยธานี,TH61,Thap Than,ทัพทัน,TH6102,Nong Yai Da,หนองยายดา,TH610206,0.323579,0.003095
4666,Polygon,Thailand,ประเทศไทย,TH,Buri Ram,บุรีรัมย์,TH31,Nang Rong,นางรอง,TH3104,Nong Yai Phim,หนองยายพิมพ์,TH310424,0.352346,0.003585
4667,Polygon,Thailand,ประเทศไทย,TH,Lop Buri,ลพบุรี,TH16,Chai Badan,ชัยบาดาล,TH1604,Nong Yai To,หนองยายโต๊ะ,TH160411,0.511534,0.005623
4668,Polygon,Thailand,ประเทศไทย,TH,Nakhon Ratchasima,นครราชสีมา,TH30,Chaloem Phra Kiat,เฉลิมพระเกียรติ,TH3032,Nong Yang,หนองยาง,TH303205,0.468481,0.006858
4669,Polygon,Thailand,ประเทศไทย,TH,Uthai Thani,อุทัยธานี,TH61,Nong Chang,หนองฉาง,TH6104,Nong Yang,หนองยาง,TH610402,0.351676,0.003756
4670,Polygon,Thailand,ประเทศไทย,TH,Nakhon Phanom,นครพนม,TH48,Renu Nakhon,เรณูนคร,TH4806,Nong Yang Chin,หนองย่างชิ้น,TH480607,0.175495,0.001301
4671,Polygon,Thailand,ประเทศไทย,TH,Saraburi,สระบุรี,TH19,Muak Lek,มวกเหล็ก,TH1911,Nong Yang Suea,หนองย่างเสือ,TH191104,0.704345,0.014359
4672,Polygon,Thailand,ประเทศไทย,TH,Phetchabun,เพชรบูรณ์,TH67,Si Thep,ศรีเทพ,TH6706,Nong Yang Thoi,หนองย่างทอย,TH670606,0.63489,0.010405
4673,Polygon,Thailand,ประเทศไทย,TH,Saraburi,สระบุรี,TH19,Mueang Saraburi,เมืองสระบุรี,TH1901,Nong Yao,หนองยาว,TH190109,0.198887,0.001719
4674,Polygon,Thailand,ประเทศไทย,TH,Chachoengsao,ฉะเชิงเทรา,TH24,Phanom Sarakham,พนมสารคาม,TH2406,Nong Yao,หนองยาว,TH240605,0.301317,0.003981
4675,Polygon,Thailand,ประเทศไทย,TH,Nakhon Sawan,นครสวรรค์,TH60,Lat Yao,ลาดยาว,TH6011,Nong Yao,หนองยาว,TH601107,0.403285,0.003317
4676,Polygon,Thailand,ประเทศไทย,TH,Nakhon Phanom,นครพนม,TH48,Mueang Nakhon Phanom,เมืองนครพนม,TH4801,Nong Yat,หนองญาติ,TH480112,0.551188,0.005026
4677,Polygon,Thailand,ประเทศไทย,TH,Bueng Kan,บึงกาฬ,TH38,Pak Khat,ปากคาด,TH3805,Nong Yong,หนองยอง,TH380502,0.368995,0.003631
4678,Polygon,Thailand,ประเทศไทย,TH,Lamphun,ลำพูน,TH51,Wiang Nong Long,เวียงหนองล่อง,TH5108,Nong Yuang,หนองยวง,TH510802,0.225049,0.001253
4679,Polygon,Thailand,ประเทศไทย,TH,Buri Ram,บุรีรัมย์,TH31,Ban Mai Chaiyaphot,บ้านใหม่ไชยพจน์,TH3119,Nong Yueang,หนองเยือง,TH311905,0.400641,0.002859
4680,Polygon,Thailand,ประเทศไทย,TH,Prachin Buri,ปราจีนบุรี,TH25,Kabin Buri,กบินทร์บุรี,TH2502,Nonsi,นนทรี,TH250204,0.394964,0.005472
4681,Polygon,Thailand,ประเทศไทย,TH,Trat,ตราด,TH23,Bo Rai,บ่อไร่,TH2304,Nonsi,นนทรีย์,TH230405,0.721384,0.009294
4682,Polygon,Thailand,ประเทศไทย,TH,Phangnga,พังงา,TH82,Mueang Phangnga,เมืองพังงา,TH8201,Nop Pring,นบปริง,TH820102,0.365893,0.005436
4683,Polygon,Thailand,ประเทศไทย,TH,Pathum Thani,ปทุมธานี,TH13,Nong Suea,หนองเสือ,TH1304,Noppharat,นพรัตน์,TH130407,0.319469,0.003419
4684,Polygon,Thailand,ประเทศไทย,TH,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Nopphitam,นบพิตำ,TH8021,Nopphitam,นบพิตำ,TH802101,0.649135,0.010444
4685,Polygon,Thailand,ประเทศไทย,TH,Ang Thong,อ่างทอง,TH15,Pa Mok,ป่าโมก,TH1503,Norasing,นรสิงห์,TH150306,0.155347,0.000484
4686,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Bueng Kum,บึงกุ่ม,TH1027,Nuan Chan,นวลจันทร์,TH102705,0.121476,0.000699
4687,Polygon,Thailand,ประเทศไทย,TH,Kalasin,กาฬสินธุ์,TH46,Mueang Kalasin,เมืองกาฬสินธุ์,TH4601,Nuea,เหนือ,TH460102,0.304333,0.002735
4688,Polygon,Thailand,ประเทศไทย,TH,Krabi,กระบี่,TH81,Nuea Khlong,เหนือคลอง,TH8108,Nuea Khlong,เหนือคลอง,TH810801,0.355232,0.004
4689,Polygon,Thailand,ประเทศไทย,TH,Roi Et,ร้อยเอ็ด,TH45,Mueang Roi Et,เมืองร้อยเอ็ด,TH4501,Nuea Mueang,เหนือเมือง,TH450103,0.369157,0.002954
4690,Polygon,Thailand,ประเทศไทย,TH,Chaiyaphum,ชัยภูมิ,TH36,Phu Khiao,ภูเขียว,TH3610,O Lo,โอโล,TH361009,0.465872,0.004987
4691,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Sai Mai,สายไหม,TH1042,O Ngoen,ออเงิน,TH104202,0.16148,0.001266
4692,Polygon,Thailand,ประเทศไทย,TH,Phayao,พะเยา,TH56,Pong,ปง,TH5606,Oi,ออย,TH560603,0.651902,0.011554
4693,Polygon,Thailand,ประเทศไทย,TH,Udon Thani,อุดรธานี,TH41,Ban Dung,บ้านดุง,TH4111,Om Ko,อ้อมกอ,TH411105,0.454158,0.00616
